VISIT_DATE,STATE_CODE,STATE_CODE_EXP,SHRP_ID,VISIT_NO,RUN_NUMBER,IRI_LEFT_WHEEL_PATH,IRI_RIGHT_WHEEL_PATH,IRI_CENTER_LANE,MRI,CONSTRUCTION_NO
12/06/2001,34,New Jersey,1638,34163810,5,1.01499998569489,1.15400004386902,,1.08500003814697,1
01/08/1991,26,Michigan,1001,26100103,1,0.842999994754791,0.814000010490418,,0.828999996185303,1
11/22/1993,27,Minnesota,1029,27102904,5,1.57099997997284,2.30800008773804,,1.94000005722046,1
01/08/1991,26,Michigan,1001,26100103,2,0.855000019073486,0.805999994277954,,0.829999983310699,1
06/05/2001,50,Vermont,1002,50100228,5,1.41799998283386,1.25800001621246,,1.33800005912781,1
05/17/1997,17,Illinois,1003,17100308,2,1.06299996376038,0.999000012874603,,1.03100001811981,1
08/05/1992,27,Minnesota,1029,27102903,1,1.86199998855591,1.82700002193451,,1.84500002861023,1
05/17/1997,17,Illinois,1003,17100308,5,1.03100001811981,0.962000012397766,,0.996999979019165,1
08/30/2001,85,Newfoundland,1808,85180810,9,0.702000021934509,0.902999997138977,,0.802999973297119,1
02/15/1992,29,Missouri,1005,29100503,2,0.791000008583069,0.795000016689301,,0.792999982833862,1
05/10/1994,29,Missouri,1005,29100505,1,0.790000021457672,0.675999999046326,,0.732999980449677,1
08/05/1992,27,Minnesota,1029,27102903,5,1.8309999704361,1.91999995708466,,1.875,1
04/30/1990,29,Missouri,1005,29100501,1,0.751999974250793,0.781000018119812,,0.767000019550324,1
01/18/2000,29,Missouri,1005,29100509,6,0.824000000953674,0.797999978065491,,0.810999989509583,1
08/17/1999,17,Illinois,1003,17100310,4,1.07000005245209,1.02400004863739,,1.04700005054474,1
06/27/1991,26,Michigan,1010,26101004,4,1.37800002098084,1.3289999961853,,1.35399997234344,1
12/09/1993,26,Michigan,1010,26101006,9,1.33299994468689,1.54200005531311,,1.43799996376038,1
09/25/1992,26,Michigan,1001,26100105,2,0.723999977111816,0.749000012874603,,0.736999988555908,1
01/12/1999,17,Illinois,1003,17100309,3,1.06700003147125,0.97000002861023,,1.01900005340576,1
01/09/1990,26,Michigan,1001,26100101,1,0.894999980926514,1.15900003910065,,1.02699995040894,1
07/10/1991,26,Michigan,1001,26100104,4,0.782000005245209,0.737999975681305,,0.759999990463257,1
06/27/1991,26,Michigan,1010,26101004,8,1.37600004673004,1.36600005626678,,1.37100005149841,1
07/10/1991,26,Michigan,1001,26100104,6,0.765999972820282,0.749000012874603,,0.758000016212463,1
07/06/1994,26,Michigan,1010,26101007,5,1.42400002479553,1.48399996757507,,1.4539999961853,1
11/29/1989,26,Michigan,1010,26101001,2,1.23800003528595,1.12199997901917,,1.17999994754791,1
11/29/1989,26,Michigan,1010,26101001,3,1.19700002670288,1.13100004196167,,1.16400003433228,1
01/04/1991,26,Michigan,1010,26101003,8,2.34699988365173,2.08500003814697,,2.21600008010864,1
01/12/1999,17,Illinois,1003,17100309,1,1.05400002002716,1,,1.02699995040894,1
01/09/1990,26,Michigan,1001,26100101,4,0.920000016689301,1.15699994564056,,1.03900003433228,1
11/02/1993,26,Michigan,1001,26100106,4,0.773000001907349,0.73199999332428,,0.751999974250793,1
09/24/1992,26,Michigan,1010,26101005,7,1.25100004673004,1.2960000038147,,1.27300000190735,1
03/14/1993,29,Missouri,1005,29100504,6,0.917999982833862,0.699000000953674,,0.809000015258789,1
03/14/1993,29,Missouri,1005,29100504,4,0.880999982357025,0.745999991893768,,0.814000010490418,1
01/13/1994,17,Illinois,1003,17100306,4,0.972000002861023,0.880999982357025,,0.925999999046326,1
12/18/1991,17,Illinois,1003,17100304,8,0.992999970912933,0.888999998569489,,0.940999984741211,1
12/18/1991,17,Illinois,1003,17100304,6,1.00100004673004,0.888000011444092,,0.944000005722046,1
05/31/1991,18,Indiana,2009,18200902,1,1.53600001335144,1.8289999961853,,1.682000041008,1
12/13/1994,26,Michigan,1001,26100107,8,0.796999990940094,0.852999985218048,,0.824999988079071,1
03/18/1995,18,Indiana,2009,18200905,4,1.80499994754791,2.76900005340576,,2.28699994087219,1
03/18/1995,18,Indiana,2009,18200905,1,1.83599996566772,2.70499992370605,,2.27099990844727,1
11/22/1993,27,Minnesota,1029,27102904,7,1.55799996852875,2.2960000038147,,1.92700004577637,1
09/24/1992,26,Michigan,1010,26101005,3,1.27100002765656,1.28299999237061,,1.27699995040894,1
08/07/1991,27,Minnesota,1029,27102902,6,1.76999998092651,1.76800000667572,,1.76900005340576,1
03/14/1993,29,Missouri,1005,29100504,5,0.915000021457672,0.707000017166138,,0.810999989509583,1
07/23/1990,26,Michigan,1010,26101002,2,1.26300001144409,1.12899994850159,,1.19599997997284,1
03/18/1995,18,Indiana,2009,18200905,2,1.91100001335144,2.65599989891052,,2.28399991989136,1
02/13/1999,29,Missouri,1005,29100508,1,0.808000028133392,0.791000008583069,,0.799000024795532,1
01/18/2000,29,Missouri,1005,29100509,2,0.855000019073486,0.808000028133392,,0.832000017166138,1
11/29/1989,26,Michigan,1010,26101001,5,1.21700000762939,1.12800002098084,,1.17200005054474,1
04/30/1990,29,Missouri,1005,29100501,2,0.791999995708466,0.787999987602234,,0.790000021457672,1
09/24/1992,26,Michigan,1010,26101005,6,1.24800002574921,1.2960000038147,,1.27199995517731,1
07/27/1994,27,Minnesota,1029,27102905,4,2.00500011444092,2.00300002098083,,2.00399994850159,1
11/22/1993,27,Minnesota,1029,27102904,2,1.55099999904633,2.30800008773804,,1.92999994754791,1
07/27/1994,27,Minnesota,1029,27102905,7,1.89999997615814,2.0239999294281,,1.96200001239777,1
04/15/1998,29,Missouri,1005,29100507,2,0.797999978065491,0.742999970912933,,0.769999980926514,1
07/10/1991,26,Michigan,1001,26100104,8,0.74099999666214,0.77700001001358,,0.75900000333786,1
12/09/1993,26,Michigan,1010,26101006,8,1.38199996948242,1.48300004005432,,1.43299996852875,1
06/27/1991,26,Michigan,1010,26101004,3,1.36800003051758,1.33700001239777,,1.35199999809265,1
07/27/1994,27,Minnesota,1029,27102905,2,1.93700003623962,2.0460000038147,,1.99100005626678,1
07/27/1994,27,Minnesota,1029,27102905,3,1.94200003147125,2.04800009727478,,1.99500000476837,1
11/22/1993,27,Minnesota,1029,27102904,9,1.54100000858307,2.2960000038147,,1.91799998283386,1
09/25/1992,26,Michigan,1001,26100105,3,0.727999985218048,0.739000022411346,,0.732999980449677,1
08/05/1992,27,Minnesota,1029,27102903,4,1.89600002765656,1.83299994468689,,1.8639999628067,1
12/19/1998,18,Indiana,2009,18200907,4,3.05900001525879,4.56599998474121,,3.81200003623962,1
11/04/1998,26,Michigan,1001,26100109,5,0.72299998998642,0.730000019073486,,0.726000010967255,1
02/13/1999,29,Missouri,1005,29100508,2,0.836000025272369,0.760999977588653,,0.797999978065491,1
02/15/1992,29,Missouri,1005,29100503,3,0.842999994754791,0.718999981880188,,0.781000018119812,1
02/15/1992,29,Missouri,1005,29100503,9,0.832000017166138,0.744000017642975,,0.787999987602234,1
08/07/1991,27,Minnesota,1029,27102902,8,1.70899999141693,1.82200002670288,,1.76499998569489,1
05/10/1994,29,Missouri,1005,29100505,4,0.755999982357025,0.725000023841858,,0.740000009536743,1
11/02/1993,26,Michigan,1001,26100106,5,0.755999982357025,0.735000014305115,,0.745999991893768,1
01/04/1991,26,Michigan,1010,26101003,2,2.14800000190735,2.08299994468689,,2.11500000953674,1
12/13/1994,26,Michigan,1001,26100107,5,0.796999990940094,0.820999979972839,,0.809000015258789,1
09/24/1992,26,Michigan,1010,26101005,9,1.27300000190735,1.27999997138977,,1.27699995040894,1
11/04/1998,26,Michigan,1001,26100109,2,0.744000017642975,0.725000023841858,,0.735000014305115,1
03/18/1995,18,Indiana,2009,18200905,8,1.88900005817413,2.66700005531311,,2.27800011634827,1
11/29/1989,26,Michigan,1010,26101001,1,1.24500000476837,1.13199996948242,,1.18799996376038,1
07/23/1990,26,Michigan,1010,26101002,7,1.2389999628067,1.13800001144409,,1.18900001049042,1
12/09/1993,26,Michigan,1010,26101006,3,1.39800000190735,1.49600005149841,,1.44700002670288,1
01/08/1991,26,Michigan,1001,26100103,8,0.860000014305115,0.853999972343445,,0.85699999332428,1
12/12/1990,29,Missouri,1005,29100502,2,0.896000027656555,0.723999977111816,,0.810000002384186,1
09/25/1992,26,Michigan,1001,26100105,5,0.730000019073486,0.745000004768372,,0.737999975681305,1
08/05/1992,27,Minnesota,1029,27102903,3,1.93400001525879,1.77100002765656,,1.85199999809265,1
10/03/1992,18,Indiana,2009,18200903,2,1.47099995613098,2.0239999294281,,1.74800002574921,1
05/31/1991,18,Indiana,2009,18200902,2,1.54200005531311,1.83299994468689,,1.68700003623962,1
07/06/1994,26,Michigan,1010,26101007,3,1.45700001716614,1.4559999704361,,1.4559999704361,1
08/07/1991,27,Minnesota,1029,27102902,7,1.7960000038147,1.76699995994568,,1.78100001811981,1
07/27/1994,27,Minnesota,1029,27102905,8,1.97699999809265,1.97300004959106,,1.97500002384186,1
10/03/1992,18,Indiana,2009,18200903,6,1.40799999237061,2.07800006866455,,1.74300003051758,1
10/03/1992,18,Indiana,2009,18200903,5,1.40100002288818,2.06399989128113,,1.73300004005432,1
01/12/1999,17,Illinois,1003,17100309,5,1.0440000295639,0.976000010967255,,1.00999999046326,1
07/06/1994,26,Michigan,1010,26101007,8,1.4539999961853,1.45500004291534,,1.4539999961853,1
11/02/1993,26,Michigan,1001,26100106,7,0.759999990463257,0.74099999666214,,0.75,1
07/06/1994,26,Michigan,1010,26101007,1,1.40900003910065,1.52300000190735,,1.46599996089935,1
09/24/1992,26,Michigan,1010,26101005,1,1.28100001811981,1.25600004196167,,1.26900005340576,1
07/10/1991,26,Michigan,1001,26100104,7,0.773000001907349,0.754999995231629,,0.763999998569489,1
11/22/1993,27,Minnesota,1029,27102904,1,1.55999994277954,2.2960000038147,,1.92799997329712,1
12/09/1993,26,Michigan,1010,26101006,1,1.38900005817413,1.49399995803833,,1.44099998474121,1
01/04/1991,26,Michigan,1010,26101003,1,2.34100008010864,2.10199999809265,,2.22099995613098,1
07/10/1991,26,Michigan,1001,26100104,1,0.764999985694885,0.726000010967255,,0.745000004768372,1
12/13/1994,26,Michigan,1001,26100107,2,0.804000020027161,0.851000010967255,,0.827000021934509,1
11/02/1993,26,Michigan,1001,26100106,9,0.769999980926514,0.740000009536743,,0.754999995231629,1
05/17/1997,17,Illinois,1003,17100308,4,1.00800001621246,0.954999983310699,,0.98199999332428,1
08/07/1991,27,Minnesota,1029,27102902,4,1.72500002384186,1.85599994659424,,1.79100000858307,1
01/09/1990,26,Michigan,1001,26100101,2,0.870999991893768,1.25,,1.06099998950958,1
06/27/1991,26,Michigan,1010,26101004,5,1.35199999809265,1.34200000762939,,1.34700000286102,1
07/06/1994,26,Michigan,1010,26101007,7,1.4210000038147,1.49000000953674,,1.45500004291534,1
07/23/1990,26,Michigan,1010,26101002,8,1.27300000190735,1.13199996948242,,1.20299994945526,1
11/02/1993,26,Michigan,1001,26100106,3,0.768999993801117,0.740000009536743,,0.754000008106232,1
11/29/1989,26,Michigan,1010,26101001,4,1.22300004959106,1.14300000667572,,1.18299996852875,1
12/19/1998,18,Indiana,2009,18200907,5,2.82200002670288,4.45300006866455,,3.63800001144409,1
02/15/1992,29,Missouri,1005,29100503,1,0.851000010967255,0.760999977588653,,0.805999994277954,1
05/10/1994,29,Missouri,1005,29100505,3,0.762000024318695,0.718999981880188,,0.74099999666214,1
09/25/1992,26,Michigan,1001,26100105,7,0.709999978542328,0.755999982357025,,0.732999980449677,1
01/12/1999,17,Illinois,1003,17100309,4,1.06400001049042,0.976999998092651,,1.02100002765656,1
10/03/1992,18,Indiana,2009,18200903,7,1.43900001049042,2.06699991226196,,1.75300002098084,1
09/25/1992,26,Michigan,1001,26100105,6,0.717000007629395,0.745000004768372,,0.731000006198883,1
01/09/1990,26,Michigan,1001,26100101,3,0.907000005245209,1.17499995231628,,1.04100000858307,1
12/13/1994,26,Michigan,1001,26100107,4,0.787999987602234,0.880999982357025,,0.833999991416931,1
01/04/1991,26,Michigan,1010,26101003,4,2.39199995994568,2.13499999046326,,2.26300001144409,1
02/15/1992,29,Missouri,1005,29100503,6,0.874000012874603,0.709999978542328,,0.791999995708466,1
07/23/1990,26,Michigan,1010,26101002,1,1.24800002574921,1.13699996471405,,1.192999958992,1
03/18/1995,18,Indiana,2009,18200905,7,1.85699999332428,2.65700006484985,,2.25699996948242,1
12/09/1993,26,Michigan,1010,26101006,5,1.38800001144409,1.5,,1.44400000572205,1
06/27/1991,26,Michigan,1010,26101004,6,1.34300005435944,1.37399995326996,,1.35899996757507,1
01/12/1999,17,Illinois,1003,17100309,2,1.07700002193451,0.97000002861023,,1.02400004863739,1
03/14/1993,29,Missouri,1005,29100504,2,0.874000012874603,0.707000017166138,,0.790000021457672,1
08/07/1991,27,Minnesota,1029,27102902,5,1.69400000572205,1.84099996089935,,1.76800000667572,1
04/30/1990,29,Missouri,1005,29100501,3,0.84799998998642,0.732999980449677,,0.790000021457672,1
04/30/1990,29,Missouri,1005,29100501,4,0.796999990940094,0.787000000476837,,0.791999995708466,1
01/09/1990,26,Michigan,1001,26100101,5,0.898000001907349,1.27199995517731,,1.08500003814697,1
07/23/1990,26,Michigan,1010,26101002,5,1.24699997901917,1.15100002288818,,1.19900000095367,1
01/04/1991,26,Michigan,1010,26101003,3,2.19000005722046,2.0090000629425,,2.09999990463257,1
05/10/1994,29,Missouri,1005,29100505,2,0.749000012874603,0.707000017166138,,0.727999985218048,1
03/14/1993,29,Missouri,1005,29100504,9,0.904999971389771,0.726999998092651,,0.815999984741211,1
05/10/1994,29,Missouri,1005,29100505,5,0.760999977588653,0.676999986171722,,0.718999981880188,1
08/05/1992,27,Minnesota,1029,27102903,2,1.86699998378754,1.88800001144409,,1.87699997425079,1
12/11/1990,17,Illinois,1003,17100303,4,0.990000009536743,0.861000001430512,,0.925999999046326,1
07/26/1990,17,Illinois,1003,17100302,2,1.07099997997284,0.903999984264374,,0.987999975681305,1
04/30/1990,29,Missouri,1005,29100501,5,0.841000020503998,0.732999980449677,,0.787000000476837,1
08/17/1999,17,Illinois,1003,17100310,1,1.08399999141693,1.00800001621246,,1.0460000038147,1
08/17/1999,17,Illinois,1003,17100310,2,1.00100004673004,1.01300001144409,,1.00699996948242,1
02/13/1999,29,Missouri,1005,29100508,4,0.788999974727631,0.787000000476837,,0.787999987602234,1
10/05/1994,18,Indiana,2009,18200904,6,1.58500003814697,2.27800011634827,,1.93099999427795,1
04/15/1998,29,Missouri,1005,29100507,5,0.800999999046326,0.796000003814697,,0.797999978065491,1
04/15/1998,29,Missouri,1005,29100507,1,0.805999994277954,0.788999974727631,,0.796999990940094,1
12/19/1998,18,Indiana,2009,18200907,2,2.80900001525879,4.44199991226196,,3.62599992752075,1
12/19/1998,18,Indiana,2009,18200907,1,2.80299997329712,4.51700019836426,,3.66000008583069,1
02/13/1999,29,Missouri,1005,29100508,5,0.802999973297119,0.767000019550324,,0.785000026226044,1
08/17/1999,17,Illinois,1003,17100310,3,1.02199995517731,1.04100000858307,,1.03100001811981,1
12/19/1998,18,Indiana,2009,18200907,3,2.75300002098083,4.36499977111816,,3.55900001525879,1
11/04/1998,26,Michigan,1001,26100109,1,0.730000019073486,0.731000006198883,,0.731000006198883,1
02/13/1999,29,Missouri,1005,29100508,3,0.796000003814697,0.819000005722046,,0.808000028133392,1
06/15/1997,26,Michigan,1001,26100108,3,0.740000009536743,0.742999970912933,,0.74099999666214,1
03/15/1997,29,Missouri,1005,29100506,6,0.805000007152557,0.748000025749207,,0.77700001001358,1
03/15/1997,29,Missouri,1005,29100506,5,0.800999999046326,0.726999998092651,,0.763999998569489,1
06/23/1990,27,Minnesota,1029,27102901,4,1.58700001239777,1.74300003051758,,1.66499996185303,1
03/15/1998,18,Indiana,2009,18200906,4,2.47099995613098,3.96799993515015,,3.21900010108948,1
07/24/1990,26,Michigan,1001,26100102,4,0.754000008106232,0.745999991893768,,0.75,1
06/23/1990,27,Minnesota,1029,27102901,2,1.57799994945526,1.80900001525879,,1.69400000572205,1
10/05/1994,18,Indiana,2009,18200904,3,1.56900000572205,2.26300001144409,,1.91600000858307,1
03/03/1995,17,Illinois,1003,17100307,2,1.00999999046326,0.875,,0.941999971866608,1
06/23/1990,27,Minnesota,1029,27102901,3,1.44400000572205,1.85199999809265,,1.64800000190735,1
04/15/1998,29,Missouri,1005,29100507,3,0.792999982833862,0.804000020027161,,0.797999978065491,1
03/15/1998,18,Indiana,2009,18200906,1,2.46900010108948,4.06300020217896,,3.26600003242493,1
03/03/1995,17,Illinois,1003,17100307,6,1.05499994754791,0.88400000333786,,0.968999981880188,1
07/24/1990,26,Michigan,1001,26100102,5,0.782000005245209,0.727999985218048,,0.754999995231629,1
10/05/1994,18,Indiana,2009,18200904,4,1.62100005149841,2.26600003242493,,1.942999958992,1
06/28/1997,26,Michigan,1010,26101008,5,1.63300001621246,1.81700003147125,,1.72500002384186,1
11/04/1998,26,Michigan,1001,26100109,6,0.699000000953674,0.739000022411346,,0.718999981880188,1
11/04/1998,26,Michigan,1001,26100109,3,0.75900000333786,0.74099999666214,,0.75,1
04/15/1998,29,Missouri,1005,29100507,4,0.762000024318695,0.76800000667572,,0.764999985694885,1
03/15/1998,18,Indiana,2009,18200906,5,2.49799990653992,4.06199979782105,,3.27999997138977,1
07/24/1990,26,Michigan,1001,26100102,2,0.759999990463257,0.727999985218048,,0.744000017642975,1
03/15/1998,18,Indiana,2009,18200906,3,2.35899996757507,4.07399988174439,,3.21600008010864,1
06/15/1997,26,Michigan,1001,26100108,6,0.703000009059906,0.759999990463257,,0.731000006198883,1
03/15/1997,29,Missouri,1005,29100506,4,0.785000026226044,0.744000017642975,,0.764999985694885,1
07/24/1990,26,Michigan,1001,26100102,1,0.754000008106232,0.748000025749207,,0.750999987125397,1
03/03/1995,17,Illinois,1003,17100307,1,1.09800004959106,0.888000011444092,,0.992999970912933,1
07/26/1990,17,Illinois,1003,17100302,1,1.10800004005432,0.875999987125397,,0.991999983787537,1
12/13/1994,26,Michigan,1001,26100107,9,0.808000028133392,0.820999979972839,,0.814000010490418,1
06/15/1997,26,Michigan,1001,26100108,2,0.691999971866608,0.744000017642975,,0.717999994754791,1
06/15/1997,26,Michigan,1001,26100108,1,0.711000025272369,0.721000015735626,,0.716000020503998,1
06/15/1997,26,Michigan,1001,26100108,4,0.727999985218048,0.751999974250793,,0.740000009536743,1
03/03/1995,17,Illinois,1003,17100307,3,1.02300000190735,0.876999974250793,,0.949999988079071,1
10/05/1994,18,Indiana,2009,18200904,8,1.59599995613098,2.27800011634827,,1.93700003623962,1
06/28/1997,26,Michigan,1010,26101008,2,1.51900005340576,1.85800004005432,,1.68900001049042,1
10/05/1994,18,Indiana,2009,18200904,5,1.567999958992,2.26300001144409,,1.91600000858307,1
05/13/2005,29,Missouri,1005,29100513,6,1.05499994754791,0.875999987125397,,0.966000020503998,1
08/17/1999,17,Illinois,1003,17100310,5,1.08899998664856,1.03900003433228,,1.06400001049042,1
04/11/2003,26,Michigan,1001,26100111,5,0.763000011444092,0.794000029563904,,0.778999984264374,1
06/23/1990,27,Minnesota,1029,27102901,1,1.67799997329712,1.82799994945526,,1.75300002098084,1
05/13/2005,29,Missouri,1005,29100513,5,0.978999972343445,0.827000021934509,,0.902999997138977,1
08/26/2004,17,Illinois,1003,17100313,9,1.09500002861023,1.07400000095367,,1.08399999141693,1
11/21/2003,26,Michigan,1001,26100112,1,0.745000004768372,0.744000017642975,,0.745000004768372,1
06/28/1997,26,Michigan,1010,26101008,6,1.43299996852875,1.75699996948242,,1.59500002861023,1
06/28/1997,26,Michigan,1010,26101008,1,1.44099998474121,1.75199997425079,,1.59700000286102,1
03/03/1995,17,Illinois,1003,17100307,5,1.01400005817413,0.926999986171722,,0.971000015735626,1
06/23/1990,27,Minnesota,1029,27102901,5,1.59500002861023,1.7940000295639,,1.69500005245209,1
11/21/2003,26,Michigan,1001,26100112,2,0.730000019073486,0.725000023841858,,0.727999985218048,1
07/24/1990,26,Michigan,1001,26100102,3,0.75900000333786,0.737999975681305,,0.749000012874603,1
12/12/1990,29,Missouri,1005,29100502,3,0.861000001430512,0.745999991893768,,0.802999973297119,1
08/26/2004,17,Illinois,1003,17100313,8,1.057000041008,1.07000005245209,,1.06299996376038,1
04/11/2003,26,Michigan,1001,26100111,1,0.74099999666214,0.728999972343445,,0.735000014305115,1
07/12/2007,17,Illinois,1003,17100314,1,1.10899996757507,1.14199995994568,,1.125,1
07/12/2007,17,Illinois,1003,17100314,5,1.07799994945526,1.14499998092651,,1.11199998855591,1
07/12/2007,17,Illinois,1003,17100314,9,1.08500003814697,1.15699994564056,,1.12100005149841,1
03/15/1998,18,Indiana,2009,18200906,2,2.46199989318848,4.08599996566772,,3.2739999294281,1
03/15/1997,29,Missouri,1005,29100506,2,0.810999989509583,0.762000024318695,,0.787000000476837,1
05/13/2005,29,Missouri,1005,29100513,3,1.01300001144409,0.779999971389771,,0.897000014781952,1
11/21/2003,26,Michigan,1001,26100112,7,0.717999994754791,0.711000025272369,,0.71399998664856,1
11/21/2003,26,Michigan,1001,26100112,6,0.730000019073486,0.722000002861023,,0.726000010967255,1
06/28/1997,26,Michigan,1010,26101008,3,1.48699998855591,1.79499995708466,,1.64100003242493,1
03/15/1997,29,Missouri,1005,29100506,3,0.794000029563904,0.72299998998642,,0.758000016212463,1
05/13/2005,29,Missouri,1005,29100513,1,0.936999976634979,0.836000025272369,,0.887000024318695,1
05/13/2005,29,Missouri,1005,29100513,8,0.927999973297119,0.808000028133392,,0.867999970912933,1
04/11/2003,26,Michigan,1001,26100111,4,0.754999995231629,0.744000017642975,,0.75,1
08/26/2004,17,Illinois,1003,17100313,4,1.07400000095367,1.08500003814697,,1.0789999961853,1
10/02/1990,40,Oklahoma,4165,40416501,3,1.94900000095367,2.04500007629395,,1.99699997901917,1
06/21/1995,40,Oklahoma,4165,40416509,3,1.79299998283386,2.16799998283386,,1.98099994659424,1
02/17/2002,29,Missouri,1005,29100511,1,0.870999991893768,0.888000011444092,,0.879999995231628,1
06/11/2004,29,Missouri,1005,29100512,1,0.884999990463257,0.889999985694885,,0.888000011444092,1
11/21/2003,26,Michigan,1001,26100112,9,0.721000015735626,0.739000022411346,,0.730000019073486,1
06/11/2004,29,Missouri,1005,29100512,6,0.935000002384186,0.797999978065491,,0.866999983787537,1
07/12/2007,17,Illinois,1003,17100314,2,1.12699997425079,1.15199995040894,,1.13999998569489,1
04/11/2003,26,Michigan,1001,26100111,3,0.736999988555908,0.791000008583069,,0.763999998569489,1
04/26/2001,29,Missouri,1005,29100510,3,0.870000004768372,0.760999977588653,,0.815999984741211,1
07/10/2001,26,Michigan,1001,26100110,3,0.748000025749207,0.745999991893768,,0.746999979019165,1
04/11/2003,26,Michigan,1001,26100111,2,0.768999993801117,0.736999988555908,,0.753000020980835,1
11/28/2000,17,Illinois,1003,17100311,4,1.01600003242493,0.949000000953674,,0.98199999332428,1
11/28/2000,17,Illinois,1003,17100311,1,0.98199999332428,0.966000020503998,,0.973999977111816,1
07/12/2007,17,Illinois,1003,17100314,7,1.10599994659424,1.12999999523163,,1.11800003051758,1
09/19/2001,17,Illinois,1003,17100312,3,1.03400003910065,1.01900005340576,,1.02699995040894,1
11/28/2000,17,Illinois,1003,17100311,2,1.01800000667572,0.962999999523163,,0.990000009536743,1
08/26/2004,17,Illinois,1003,17100313,2,1.0440000295639,1.07000005245209,,1.057000041008,1
04/26/2001,29,Missouri,1005,29100510,4,0.894999980926514,0.773000001907349,,0.833999991416931,1
01/18/2000,29,Missouri,1005,29100509,5,0.855000019073486,0.796000003814697,,0.825999975204468,1
09/19/2001,17,Illinois,1003,17100312,4,1.02600002288818,1.02699995040894,,1.02600002288818,1
04/26/2001,29,Missouri,1005,29100510,5,0.893999993801117,0.754999995231629,,0.824999988079071,1
06/11/2004,29,Missouri,1005,29100512,2,0.882000029087067,0.893999993801117,,0.888000011444092,1
09/19/2001,17,Illinois,1003,17100312,5,1.04999995231628,1.00199997425079,,1.02600002288818,1
06/11/2004,29,Missouri,1005,29100512,8,0.957000017166138,0.859000027179718,,0.907999992370606,1
06/11/2004,29,Missouri,1005,29100512,4,0.873000025749207,0.944999992847443,,0.908999979496002,1
08/26/2004,17,Illinois,1003,17100313,3,1.08399999141693,1.08000004291534,,1.08200001716614,1
11/02/1994,48,Texas,3559,48355904,1,0.795000016689301,1.37600004673004,,1.08599996566772,1
11/08/1991,48,Texas,3609,48360902,2,2.71300005912781,2.01300001144409,,2.36299991607666,1
11/20/1991,35,New Mexico,2006,35200602,3,1.24100005626678,1.49000000953674,,1.36500000953674,1
11/20/1991,35,New Mexico,1022,35102202,2,0.735000014305115,0.741999983787537,,0.737999975681305,1
07/10/2001,26,Michigan,1001,26100110,4,0.72000002861023,0.746999979019165,,0.734000027179718,1
04/26/2001,29,Missouri,1005,29100510,1,0.833999991416931,0.763999998569489,,0.799000024795532,1
01/15/1993,45,South Carolina,1024,45102405,5,1.43299996852875,1.33800005912781,,1.38499999046326,1
04/09/1994,45,South Carolina,1024,45102406,4,1.48699998855591,1.35500001907349,,1.4210000038147,1
10/16/1990,35,New Mexico,2006,35200601,4,1.38300001621246,1.43700003623962,,1.4099999666214,1
02/19/1991,35,New Mexico,1112,35111202,2,0.758000016212463,0.737999975681305,,0.748000025749207,1
10/18/1990,35,New Mexico,1112,35111201,7,0.757000029087067,0.832000017166138,,0.795000016689301,1
03/27/1992,28,Mississippi,1016,28101603,4,1.05900001525879,1.09899997711182,,1.0789999961853,1
01/12/1995,40,Oklahoma,4165,40416507,1,1.78299999237061,2.14599990844727,,1.96399998664856,1
08/27/1991,40,Oklahoma,4165,40416502,4,2.07399988174438,2.05900001525879,,2.06599998474121,1
04/19/1994,40,Oklahoma,4165,40416504,5,1.89800000190735,2.0789999961853,,1.9889999628067,1
04/14/1995,40,Oklahoma,4165,40416508,1,1.82500004768372,2.16100001335144,,1.99300003051758,1
10/02/1990,40,Oklahoma,4165,40416501,4,1.94799995422363,2.0789999961853,,2.01399993896484,1
02/18/1992,28,Mississippi,3082,28308202,1,1.057000041008,1.1360000371933,,1.09700000286102,1
01/28/1994,28,Mississippi,3083,28308303,2,1.49500000476837,1.27699995040894,,1.3860000371933,1
01/25/1994,28,Mississippi,3082,28308203,2,1.13399994373322,1.16299998760223,,1.14800000190735,1
07/24/1992,45,South Carolina,1024,45102403,5,1.47899997234344,1.29900002479553,,1.38900005817413,1
12/19/1995,1,Alabama,4125,01412505,9,1.01800000667572,1.14499998092651,,1.0809999704361,1
06/20/1990,12,Florida,4105,12410501,4,0.658999979496002,0.929000020027161,,0.794000029563904,1
07/06/1990,12,Florida,4103,12410301,3,0.642000019550324,0.669000029563904,,0.656000018119812,1
08/08/1995,28,Mississippi,3082,28308204,3,1.13999998569489,1.4559999704361,,1.29799997806549,1
05/11/1999,1,Alabama,4126,01412605,4,0.995000004768372,0.980000019073486,,0.987999975681305,1
04/26/2001,29,Missouri,1005,29100510,2,0.874000012874603,0.77700001001358,,0.824999988079071,1
06/01/1992,12,Florida,4105,12410502,4,0.745000004768372,0.973999977111816,,0.859000027179718,1
07/02/1990,12,Florida,3996,12399601,1,1.20099997520447,0.949000000953674,,1.07500004768372,1
08/31/1994,12,Florida,3996,12399603,4,1.25600004196167,0.894999980926514,,1.07599997520447,1
11/15/1990,28,Mississippi,3082,28308201,4,1.05799996852875,1.05400002002716,,1.05599999427795,1
01/25/1994,28,Mississippi,3082,28308203,5,1.14100003242493,1.15699994564056,,1.14900004863739,1
02/17/1992,28,Mississippi,3083,28308302,5,1.55900001525879,1.34099996089935,,1.45000004768372,1
